StartDate,EndDate,Consent_Q1,Consent_Q2,Donation1_SELF,Donation1_HELP,Donation1_JUSTICE,Donation1_EDUCATION,Donation1_ANIMALS,Donation1_NATURE,Donation1_ART,Donation1_SCIENCE,Donation2_SELF,Donation2_HELP,Donation2_JUSTICE,Donation2_EDUCATION,Donation2_ANIMALS,Donation2_NATURE,Donation2_ART,Donation2_SCIENCE,Taste_Possibility,GoodTaste_Def,BadTaste_Def,NoTaste_Justification,GoodTaste_Example,BadTaste_Example,Domains_Distinction1_Beer,Domains_Distinction1_Car,Domains_Distinction1_Clothing,Domains_Distinction1_ComicBooks,Domains_Distinction1_Food,Domains_Distinction1_GraphicDesign,Domains_Distinction1_InteriorDesign,Domains_Distinction1_Jewelry,Domains_Distinction1_Literature,Domains_Distinction1_Marijuana,Domains_Distinction1_Movies,Domains_Distinction1_Music,Domains_Distinction1_Paintings,Domains_Distinction1_Sculpture,Domains_Distinction1_Sports,Domains_Distinction1_TVshows,Domains_Distinction1_Videogames,Domains_Distinction1_Wine,Domains_Distinction1_Wrestling,Domains_Distinction2_Beer,Domains_Distinction2_Car,Domains_Distinction2_Clothing,Domains_Distinction2_Comicbooks,Domains_Distinction2_Food,Domains_Distinction2_GraphicDesign,Domains_Distinction2_InteriorDesign,Domains_Distinction2_Jewelry,Domains_Distinction2_Literature,Domains_Distinction2_Marijuana,Domains_Distinction2_Movies,Domains_Distinction2_Music,Domains_Distinction2_Paintings,Domains_Distinction2_Sculpture,Domains_Distinction2_Sports,Domains_Distinction2_TVshows,Domains_Distinction2_Videogames,Domains_Distinction2_Wine,Domains_Distinction2_Wrestling,Importance_Beer,Importance_Car,Importance_Clothing,Importance_Comicbooks,Importance_Food,Importance_GraphicDesign,Importance_InteriorDesign,Importance_Jewelry,Importance_Literature,Importance_Marijuana,Importance_Movies,Importance_Music,Importance_Paintings,Importance_Sculpture,Importance_Sports,Importance_TVshows,Importance_Videogames,Importance_Wine,Importance_Wrestling,CHECK1,Improvement,Improve_Possible,Improve_Impossible,Preferences_Beethoven,Preferences_MileyCirus,Preferences_CitizenKane,Preferences_Marvel,Preferences_Cognac,Preferences_JackDaniel,Preferences_Busts,Preferences_Eiffel,CHECK2,Knowledge_Beer,Knowledge_Car,Knowledge_Clothing,Knowledge_Comicbooks,Knowledge_Food,Knowledge_GraphicDesign,Knowledge_InteriorDesign,Knowledge_Jewelry,Knowledge_Literature,Knowledge_Marijuana,Knowledge_Movies,Knowledge_Music,Knowledge_Paintings,Knowledge_Sculpture,Knowledge_Sports,Knowledge_TVshows,Knowledge_Videogames,Knowledge_Wine,Knowledge_Wrestling,IRL_Q1,IRL_Q2_HELP,IRL_Q2_JUSTICE,IRL_Q2_SCIENCE,IRL_Q2_ART,IRL_Q2_NATURE,IRL_Q2_EDUCATION,IRL_Q2_ANIMALS,BM_General_1,BM_General_2,BM_General_3,BM_General_4,BM_General_5,BM_General_6,BM_General_7,BM_General_8,BM_General_9,BM_General_10,CHECK3,CHECK4,DPES_1,DPES_2,DPES_3,DPES_4,DPES_5,DPES_6,DPES_7,DPES_8,DPES_9,DPES_10,DPES_11,DPES_12,DPES_13,DPES_14,DPES_15,DPES_16,DPES_17,DPES_18,DPES_19,DPES_20,DPES_21,DPES_22,DPES_23,DPES_24,DPES_25,DPES_26,DPES_27,DPES_28,DPES_29,DPES_30,DPES_31,DPES_32,DPES_33,DPES_34,DPES_35,DPES_36,DPES_37,DPES_38,Gratitude_1,Gratitude_2,Gratitude_3,Gratitude_4,Gratitude_5,Gratitude_6,Age,Gender,Gender_3_TEXT,NativeLanguage,Country1,Country2,Student,Profession,EducationLevel,EducationLevel_Coded,EducationLevel_3_TEXT,EducationLevel_4_TEXT,EducationLevel_5_TEXT,EducationLevel_6_TEXT,ParentEducation,ParentEducation_Coded,ParentEducation_3_TEXT,ParentEducation_4_TEXT,ParentEducation_5_TEXT,ParentEducation_6_TEXT,Political,Art_1,Art_2,Art_3,Art_4,Art_5,Code
2021-02-01 18:07:55,2021-02-01 18:36:02,YES,YES,75,0,10,5,0,0,0,10,,,,,,,,,YES,"Generally, good taste reflects commonly understood descriptions that are pleasing or appropriate for the set of those  being asked.  It may have some parts that are not universally accepted, but in general all those asked will agree to some extent.  ","Bad taste reflects choices that generally should not be presented to the public, or are offensive to those making the choice.  The items may be cruder, gorier, uglier, or express thoughts/beliefs that are not acceptable.",,"A friend  of mine always dresses in coordinated, niceley colored clothes that show off her figure to its best advantage.","Another friend is frequently sloppy, sometimes wearing soiled clothes, likely uncoordinated in color or style.  ",-1,-3,2,0,1,2,1,0,2,-3,1,2,2,1,-3,1,-1,0,-2,,,,,,,,,,,,,,,,,,,,1,1,6,1,4,3,4,3,5,0,3,5,4,3,0,1,1,3,0,0,YES,"Using a guide, human or pronted, someone can learn how to evaluate those things they are deficient in .",,2,-1,1,0,0,0,0,1,2,3,1,5,2,4,1,1,3,4,0,3,6,4,3,1,2,1,3,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,,3,3,3,1,1,2,1,4,3,4,2,5,4,5,5,5,6,5,6,7,5,7,6,5,5,6,5,5,6,5,6,6,6,6,7,4,5,4,6,6,3,6,5,3,5,7,4,5,5,5,7,7,1,7,6,3,78,A woman,,English,USA,USA,No,Retired surgeon,"Graduate degree, Masters. In which field?",5,,,Physician,,,,,,,,5,0,0,1,0,0,I have received my code.
2021-02-01 18:09:40,2021-02-01 18:36:48,YES,YES,,,,,,,,,75,5,4,5,5,2,1,3,YES,"I would like to acknowledge that there are shows that I watch that are not 'art.' However, I recognize that they are not art. The shows that do transcend the medium and are critically and artistically acknowledged, are considered 'good taste.' Those who enjoy these shows are showing they have good taste.","I would say shows that are generally regarded as mediocre or boring are considered bad taste. Those who enjoy these types of shows are considered those who have bad taste, especially if they're enjoying them in a non-ironic way.",,"Yes, a friend of mine has very good taste. I frequently seek them out for recommendations as their preferences are refined.",I don't specifically know of anyone who has bad taste. Everyone I know of is guilty of watching shows that are trivial for the fun of it. I guess I do have a friend who seems to enjoy shows that most others consider horrible.,-1,-2,-1,2,0,2,2,1,3,-1,3,-2,3,1,-1,2,2,1,0,,,,,,,,,,,,,,,,,,,,2,0,2,4,3,4,2,0,6,3,4,5,5,4,1,4,1,3,0,0,YES,"I think people can improve their tastes by expanding their horizons. The more they are exposed to, the more refined their tastes become",,2,0,2,0,0,0,0,0,2,3,0,2,5,3,2,1,0,5,4,5,5,4,3,4,5,3,3,2,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,,,,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),4,4,2,2,2,2,3,4,3,4,1,5,4,4,5,6,3,5,6,4,4,4,6,6,5,6,6,5,6,5,6,6,6,7,7,7,5,6,6,5,2,2,4,5,5,6,5,5,6,6,6,7,1,7,7,2,43,A man,,English,America,Trinidad,No,Writer,College or university degree. In which field?,4,,English,,,,,,,,,1,1,1,1,1,1,I have received my code.
2021-02-01 18:14:34,2021-02-01 18:37:35,YES,YES,40,20,20,20,0,0,0,0,,,,,,,,,YES,"A person has good taste if the things they like, prefer, or enjoy are generally accepted as pleasing to the eye, complements their environment or their style. These things don't offend the senses. They may induce some envy or desire.","A person with bad taste tends to be offensive in manner or acts in ways that grate those around them. they don't follow generally accepted social norms (for example, being loud, brash, rude, offensive). They may be self-centered or seem to have little concern for those around them.",,"This person comes across as genuinely interested in others--when in conversation, it's rarely about themselves. They show a wide knowledge of varied topics. They demonstrate good manners. Their home is clean, decorated in a well-coordinated way. They favor high-quality goods (food, drink, decor, clothes)--not necessarily expensive for the point of being expensive, but well-made, above average things. ","This person is very self-serving and self-centered. He is brash and loud, and has no apparent concept of how he comes across to others (insulting, insensitive). He thinks he is much smarter than he is, and demonstrates such often. He lies, he never admits wrong-doing or fault, even when clearly in the wrong. He is egotistical.",,,,,,,,,,,,,,,,,,,,1,-1,3,1,2,2,3,2,3,-1,1,2,3,3,0,1,-1,3,-1,3,1,4,2,4,3,5,4,5,1,3,2,6,5,3,3,2,5,1,0,YES,"Learn more about the topic--its history, variations, experts; talk to experts in that field; study differences.",,2,0,2,1,1,-1,-1,-1,2,4,2,2,1,3,2,4,2,2,0,4,3,2,2,3,3,2,2,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),,4,4,2,3,4,4,5,4,4,4,2,5,5,5,5,5,5,5,6,5,5,6,6,6,7,5,5,5,6,2,6,6,6,4,6,6,5,5,5,7,5,6,6,5,6,7,5,6,6,6,6,7,2,6,7,2,57,A man,,English,United States,United States,No,Minister,"Graduate degree, Masters. In which field?",5,,,"Electrical Engineering, Management",,,,,,,,5,1,0,0,0,1,I have received my code.
2021-02-01 18:19:18,2021-02-01 18:38:24,YES,YES,90,0,0,0,5,0,0,5,,,,,,,,,YES,It would be someone who enjoys things that make them think.  Things that also are lasting and not ephemeral that one enjoys are good taste to me.  Also I measure the time and effort one puts into something as showing they have good taste.,Mostly it is enjoying and flaunting simple things that appeal to the lowest common denominator.  Also liking things that most simple if not stupid people like is an exemplar of bad taste.  For me too enjoying something that is done solely for money or the appearance of it is bad taste.,,Someone like Lord Kenneth Clark was a good example to me.  He loved art and wanted to show it to the masses.  At the same time he explained and did not try to bastardise the art that he spoke of.  He even enlightened me and made me want to learn more about art.,"Someone like a sports figure.  They have the mind of a child and act impulsively as well as exhibit a lack of reason.  Consequently they are often seen doing lousy behaviour like drinking, drugging, and fighting in public.  Not to mention they often have gaudy possessions to try to show off how rich they are but look annoying and of course of poor taste.",3,0,2,1,2,2,1,2,2,-2,2,1,2,2,1,2,1,3,2,,,,,,,,,,,,,,,,,,,,5,2,5,2,3,5,5,5,6,4,4,5,6,5,2,5,2,5,3,0,YES,They can for starters take the time to study a thing they want to refine their tastes in.  Also spending time with known experts in person or remotely works in my view.  Also people need to keep up in refining their tastes as it is like exercise for the mind and much like the body it can wither and become bad.,,3,-2,3,0,3,1,2,-1,2,6,2,5,2,4,1,1,1,6,1,6,5,1,2,2,5,6,3,1,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),Ones that promote science and knowledge (e.g. by funding research or promoting popular science events),,,,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),3,3,2,1,1,2,2,4,5,5,1,5,2,4,7,1,1,1,1,1,1,1,1,1,1,4,5,4,6,4,6,6,5,5,7,7,6,5,6,4,5,5,5,4,2,4,2,3,6,7,2,1,4,5,7,6,52,A man,,English,USA,USA,No,Data Analyst,College or university degree. In which field?,4,,Computer Science,,,,,,,,,4,1,0,0,0,1,I have received my code.
2021-02-01 17:57:20,2021-02-01 18:38:29,YES,YES,0,25,25,25,25,0,0,0,,,,,,,,,YES,I think it means that people chose to do or see or say or dress or participate in a way that is morally good and not offensive to other people. They don't like things that are garish. They respect other people and interact with them as they would want others to interact with them. They are not exhibitionists. ,If someone had bad taste they might say things to people that are not appropriate. They may participate in activities that are morally wrong such as drunken or lewd behavior. They might garish things. They might participate in activities that the general public would think were immoral.,,I think my friend has good taste because she dress appropriately for her age. She is kind to others and she doesn't gossip about people. She like to read the same books I do and she enjoys the same type of movies. She has good self-control. She doesn't do wild and crazy things.,"The one thing that I think this person has is poor taste in the movie genres he watches. He likes to watch Lifetime movies which usually involve men who aren't treating women well and he likes horror movies. He isn't some deviant person and is really nice actually, but I feel he has poor taste in movies. This is really a hard question to answer. The only other thing I can think of is his taste in food. He puts hot sauce on everything he eats and he also like eating moose heart and liver, which is gross.",,,,,,,,,,,,,,,,,,,,-2,-2,2,2,-1,2,2,2,2,-2,2,2,2,2,-2,2,-2,-2,-2,1,1,5,5,2,5,5,5,5,1,5,5,5,5,1,5,1,1,1,0,YES,"People can improve their taste in music, literature, and fine art by taking courses in it and studying it. They can go to recitals and museums and operas and experience it first hand. They can discuss music, art, and literature with others. They actually learn to play and instrument, write a book or read books from a variety of authors both fiction and non-fiction or actually paint a picture or create a sculpture or participate in something in the art field.",,1,1,1,-1,1,1,-1,-1,2,1,1,4,1,3,4,4,4,4,1,3,3,3,4,1,1,1,2,1,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,,,,5,4,1,4,4,4,2,4,4,4,1,5,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,7,7,6,6,7,6,7,6,7,5,6,6,3,6,2,3,6,6,5,1,6,4,7,7,7,7,7,2,67,A woman,,English,United States,United States,No,Retired,PhD.           In which field?,6,,,,Optometry,,,,,,,2,0,0,0,0,0,I have received my code.
2021-02-01 17:58:07,2021-02-01 18:38:56,YES,YES,,,,,,,,,50,10,10,0,10,10,10,0,YES,"Someone who is open minded, appreciates nuance and subtlety and understands and appreciates the value of artistic expression, the significance of culture not necessarily tied to commerce.",Narrow minded and narrowly focused.  Dismissive of anything outside of their likes and interests and not open to expanding their focus.,,They're appreciative of art forms and cultural experiences that are outside of their comfort zone.,"He's dismissive of of musical genres such as jazz, classical, hip hop - no interest in anything that might require some effort.",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-1,,,,,,,,,,,,,,,,,,,,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,0,YES,Keep an open mind; make the effort to learn and understand,,0,0,0,0,0,0,0,0,2,3,0,3,2,4,3,2,1,4,1,4,5,3,3,1,4,2,3,1,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,"Ones that promote art and culture (e.g. by funding artists, exhibition, concerts, art festivals, restoring works of art)",,,,4,4,2,3,2,2,2,3,3,3,1,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,6,4,4,6,4,5,4,4,5,5,4,5,2,5,5,5,5,5,6,5,5,3,5,5,2,66,A man,,English,United States,United States,No,Data Coordinator,Some college or university...       In which field?,3,Music,,,,,,,,,,2,1,1,1,1,1,I have received my code.
2021-02-01 18:19:59,2021-02-01 18:39:20,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,YES,They like things that I consider to be aesthetically pleasing and that uplift or inspire.,They like things that I consider to be tacky or unattractive.,,"They make careful choices in what they wear and how they decorate, producing a pleasing effect. For example, they select high-quality clothing pieces and are adept at combining them.","As I've grown older I've become less judgemental, so it's difficult for me to think of a specific person, but I would think that they would dress and decorate in a way that emphasizes loud, clashing colors and patterns or in a way that's haphazard and shows no clear plan or vision.",2,-1,3,2,1,2,3,3,2,1,3,2,3,3,-1,1,1,1,0,,,,,,,,,,,,,,,,,,,,1,0,3,1,1,2,2,1,1,0,2,2,3,0,1,2,1,1,1,0,YES,"A person can improve their taste by learning about aesthetics and the rules of quality work, such as composition in visual arts and character development in literature.",,1,1,2,1,-1,-1,-2,1,2,3,0,3,3,4,5,3,4,6,0,4,4,4,3,1,4,1,1,1,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,,,,,4,4,1,2,3,2,2,4,4,4,1,5,5,3,5,2,3,3,3,3,2,3,5,5,6,5,5,3,5,6,4,5,5,7,7,6,7,6,6,5,5,6,5,5,4,6,2,6,5,5,5,5,3,7,6,2,49,Other :,Genderqueer,English,USA,USA,No,Librarian,"Graduate degree, Masters. In which field?",5,,,Library Science,,,,,,,,1,1,1,0,1,1,I have received my code.
2021-02-01 18:16:31,2021-02-01 18:40:17,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,NO,,,"I think that good or bad taste is something subjective. There's no such thing as an universal good taste, it could depend on several factors. ",,,,,,,,,,,,,,,,,,,,,,0,-3,0,1,1,-1,-1,-3,1,0,2,0,1,1,0,-1,-3,-2,0,2,2,2,3,4,2,2,3,3,3,5,4,3,4,3,3,1,2,3,0,YES,People should know what is accepted as good by most of the people and try to stick with such good things to improve their taste. ,,0,-2,0,-3,0,0,-1,-2,2,3,2,2,2,3,2,1,1,3,2,5,3,1,1,2,4,1,2,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,,,,,3,3,3,3,3,3,1,3,2,3,1,5,3,3,5,3,5,5,4,6,4,4,5,4,6,7,5,4,5,5,5,2,4,4,6,4,6,5,5,2,5,4,2,2,3,6,3,5,6,4,5,6,5,6,5,4,49,A man,,Spanish,United States ,Colombia,No,Teacher,PhD.           In which field?,6,,,,Computer Science,,,,,,,1,1,1,1,0,1,I have received my code.
2021-02-01 18:15:48,2021-02-01 18:40:49,YES,YES,90,0,0,0,0,10,0,0,,,,,,,,,YES,It implies to me that they have a sense of beauty. They generally avoid vulgar and crude behavior.  While I might not agree with some aspects of what they appreciate and enjoy I can understand their reasoning for their taste.,"Generally they are rude, vulgar and like things that are insulting to others.  If they wear a shirt that says 'I'm with stupid' or has foul language I would say they have bad taste.",,"Michelle Obama has good taste.  Both in character and in works of art, books and poetry, and general preferences.  She has an appreciation for beauty and grace and for recognizing the efforts of others in their pursuits an work.  She recognizes art for what it represpents and aspirations it may bring forth","D.J. Trump he is vulgar, habitually insults and belittles others and mostly enjoys gaudy art work of himself.  Pretty much he seems only interested in big shining things that he can say he owns without regards to beauty.",-3,-3,2,2,2,3,3,3,1,-3,0,-1,3,2,-3,2,-3,0,-3,,,,,,,,,,,,,,,,,,,,0,0,2,0,3,3,3,0,3,0,3,3,3,3,0,3,0,0,0,0,YES,"It is not so much improve as it is to expand their exposure and understanding of certain aspects of their life and preferences.  If one only has access to and eats fast food then one can not have an appreciation of exquistly prepared five start meal.  The same applies to fine art, music, clothing.  By greater exposure one can appreciate the differences better.",,0,-1,0,0,0,0,0,-2,2,0,1,1,1,2,0,1,1,2,0,2,1,1,2,0,2,0,0,0,Yes,,,Ones that promote science and knowledge (e.g. by funding research or promoting popular science events),,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),,1,1,5,1,1,1,1,2,2,2,1,5,1,1,2,4,4,4,5,6,4,4,5,6,6,5,5,4,5,2,4,6,6,5,5,3,4,4,2,4,3,2,2,3,2,5,2,4,6,5,5,4,2,5,6,3,55,A man,,english,usa,usa,No,electrical engineer,College or university degree. In which field?,4,,electrical engineering,,,,,,,,,4,1,0,0,0,1,I have received my code.
2021-02-01 18:06:42,2021-02-01 18:42:00,YES,YES,50,0,10,10,10,10,0,10,,,,,,,,,YES,I think someone with good taste has a visual appealing outlook in which a majority of people would agree with. In some cases this wouldn't apply. It depends on what the thing is. Taste can be very subjective but there are tell tale signs if it fits into a common look or feel.,Bad taste is much easier to determine because junk is much easier to identify. Bad taste is something more people would agree on if it fit that category. Usually something vulgar or upsetting can easily be in bad taste.,,"I think someone in then know who has been around with experience tends to have good taste. It is always depends a lot on a person character. What someone see as good taste, someone else won't. A person who goes out of their way to impress usually has good taste.",I think someone who want to be out of left field or radical or even fight against norms to make a statement want to have bad taste on purpose. Sometimes a person has bad taste because they don't know any better because no one told them. Or they just can miserable and have poor taste to reflect how they are.,0,0,1,1,1,2,2,0,3,0,1,2,3,3,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,4,2,3,3,4,5,5,3,5,1,2,3,5,4,2,2,3,4,2,0,YES,To engage with and continually experience many aspects of a given field and grow in thought and judgement.,,3,-1,3,-1,1,0,1,2,2,4,1,2,4,5,4,4,1,3,3,4,5,4,3,3,3,3,3,2,Yes,,,,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,,3,4,1,2,3,2,1,4,4,5,1,5,5,5,6,6,4,6,6,7,5,6,6,6,5,6,6,3,5,5,6,5,5,5,7,6,6,3,6,6,2,6,4,5,5,6,7,6,5,7,7,6,1,7,5,4,52,A man,,English,United States,United States,No,Production Artist,College or university degree. In which field?,4,,Business,,,,,,,,,5,1,1,0,1,1,I have received my code.
2021-02-01 18:16:59,2021-02-01 18:42:00,YES,YES,,,,,,,,,100,0,0,0,0,0,0,0,YES,it could be in ones choices of clothes hair style or the oposite sex or in food. it really comes down to ones opinion of choice. ,they dress lousy or their choices in dates are rather lousy and their choices are dishonest they lie and use people for their on advancements.,,they dress to the perfect #10. the way their clothes fit and their attitude is outstanding always positive they look and smell good and carry their selve with a out pouring of sureness. ,"they dress sloppy clothes are always wrinkled and dirty, their language reflects their inner selves they put off a negitative vibe to people around them. they smell dirty and reek of sweat and dirt.",1,0,3,0,3,3,3,3,3,0,1,1,3,3,-1,1,-2,3,-1,,,,,,,,,,,,,,,,,,,,4,3,6,3,6,6,6,5,6,3,3,6,6,6,3,3,1,6,0,0,YES,study and by being around people and school who teach these things..,,2,-3,2,-2,2,-1,2,-1,2,4,4,3,3,5,3,2,3,3,1,4,5,3,3,3,5,0,3,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),4,4,1,4,4,4,4,4,4,4,1,4,7,6,7,7,3,7,7,7,7,7,7,7,7,7,7,6,6,7,5,7,6,7,7,6,6,6,7,7,7,6,4,7,6,7,7,6,7,6,7,7,1,6,7,1,70,A man,,english,united states,united states,No,retired,High school,2,,,,,,,,,,,6,1,0,0,1,1,I have received my code.
